PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Secuencial de Hogar,"Del total de cuartos de este hogar, Cuantos son exclusivos para dormir",Ningun Dormitorio,Tiene este hogar cuarto o espacio exclusivo para cocinar,El servicio higiénico o escusado que dispone el hogar es,Dispone este hogar de espacio con instalaciones y/o ducha para bañarse,Cual es el principal combustible o energía que utiliza este hogar para cocinar,"Principalmente, el agua que toman los miembros del hogar",Dispone este hogar de servicio de telefono convencional,Algun miembro de este hogar dispone de servicio de telefono celular,Dispone este hogar de servicio de internet,Dispone este hogar de computadora,Dispone este hogar de servicio de televisión por cable,Cuanto fue el último pago que realizó el hogar por concepto de luz eléctrica,No paga la luz electrica,Algún miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para trabajar,Cuantos se trasladan fuera de esta ciudad o parroquia para trabajar,Algún miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para estudiar,Cuantos se trasladan fuera de la ciudad o parroquia rural para estudiar,La vivienda que ocupa este hogar es,"Durante el año 2010, Alguna persona de este hogar recibió dinero por parte de familiares o amigos que viven en el exterior",A partir del último censo de población y vivienda(Noviembre 2001) una o mas personas que vivían en este hogar viajaron a otro pais y todavia no regresan para quedarse definitivamente,Cuantos personas viajaron al Exterior,Total_Personas,Total_Hombres,Total_Mujeres,Identificador de manzana,Identificador de vivienda,Identificador de hogar,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,sec_id
Orellana,1,51,999,1,5,4,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,3,#NULL !,No,#NULL !,Si,3,Propia y totalmente pagada,No,No,#NULL !,7,3,4,22015199900105,"2,2015199900105E+016","2,2015199900105E+017",61,ORELLANA,ORELLANA,DAYUMA,220151999001
Orellana,1,51,999,1,6,4,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,4,2,2,22015199900106,"2,2015199900106E+016","2,2015199900106E+017",62,ORELLANA,ORELLANA,DAYUMA,220151999001
Orellana,1,51,999,1,6,7,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,9,8,1,22015199900106,"2,2015199900106E+016","2,2015199900106E+017",63,ORELLANA,ORELLANA,DAYUMA,220151999001
Orellana,1,51,999,1,7,1,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,8,6,2,22015199900107,"2,2015199900107E+016","2,2015199900107E+017",64,ORELLANA,ORELLANA,DAYUMA,220151999001
Orellana,1,51,999,1,7,3,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,9,3,6,22015199900107,"2,2015199900107E+016","2,2015199900107E+017",65,ORELLANA,ORELLANA,DAYUMA,220151999001
Orellana,1,51,999,1,7,4,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015199900107,"2,2015199900107E+016","2,2015199900107E+017",66,ORELLANA,ORELLANA,DAYUMA,220151999001
Orellana,1,51,999,2,1,1,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,25,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",67,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,2,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Compran agua purificada,No,Si,No,Si,No,114,#NULL !,Si,1,Si,1,Propia y totalmente pagada,No,No,#NULL !,4,1,3,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",68,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,4,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),Compran agua purificada,No,Si,No,No,Si,22,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,1,3,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",69,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,5,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,13,#NULL !,No,#NULL !,Si,1,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,7,0,7,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",70,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,6,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,12,#NULL !,Si,1,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,3,1,2,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",71,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,7,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,14,#NULL !,Si,1,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,1,1,0,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",72,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,8,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,4,#NULL !,Si,1,Si,1,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,3,0,3,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",73,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,9,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,14,#NULL !,Si,1,Si,3,Propia y totalmente pagada,No,No,#NULL !,6,3,3,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",74,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,10,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,6,#NULL !,Si,1,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,4,2,2,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",75,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,11,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,Si,No,8,#NULL !,Si,1,Si,2,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",76,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,12,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,27,#NULL !,Si,1,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,3,1,2,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",77,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,14,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,Arrendada,No,No,#NULL !,1,1,0,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",78,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,15,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,Si,1 Persona,4,1,3,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",79,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,16,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,5,#NULL !,Si,1,Si,1,Propia y totalmente pagada,No,No,#NULL !,7,3,4,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",80,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,17,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,3,1,2,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",81,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,18,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,13,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",82,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,19,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,4,2,2,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",83,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,20,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,4,#NULL !,No,#NULL !,Si,2,Propia y totalmente pagada,No,No,#NULL !,7,5,2,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",84,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,21,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,2,Si,1,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,3,2,1,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",85,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,22,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,4,2,2,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",86,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,23,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,14,#NULL !,No,#NULL !,No,#NULL !,Propia y la está pagando,No,No,#NULL !,3,1,2,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",87,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,24,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,12,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,Si,1 Persona,3,2,1,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",88,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,27,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,14,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,3,3,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",89,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,28,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,3,2,1,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",90,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,29,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,Compartido con varios hogares,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,8,#NULL !,No,#NULL !,Si,3,Propia y totalmente pagada,No,No,#NULL !,13,5,8,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",91,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,1,31,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,16,#NULL !,No,#NULL !,Si,3,Propia y totalmente pagada,No,No,#NULL !,6,3,3,22015199900201,"2,2015199900201E+016","2,2015199900201E+017",92,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,2,1,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,Si,No,No,#NULL !,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015199900202,"2,2015199900202E+016","2,2015199900202E+017",93,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,2,4,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015199900202,"2,2015199900202E+016","2,2015199900202E+017",94,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,3,1,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,Si,1,Si,1,Propia y totalmente pagada,No,No,#NULL !,2,0,2,22015199900203,"2,2015199900203E+016","2,2015199900203E+017",95,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,3,2,1,Area rural,Hogar 1,3 dormitorios,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015199900203,"2,2015199900203E+016","2,2015199900203E+017",96,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,3,7,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015199900203,"2,2015199900203E+016","2,2015199900203E+017",97,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,3,8,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",Le ponen cloro,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,11,5,6,22015199900203,"2,2015199900203E+016","2,2015199900203E+017",98,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,3,10,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La hierven,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,Si,5,Propia y totalmente pagada,No,No,#NULL !,10,5,5,22015199900203,"2,2015199900203E+016","2,2015199900203E+017",99,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,3,12,1,Area rural,Hogar 1,4 dormitorios,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,Si,3,Propia y totalmente pagada,No,No,#NULL !,9,5,4,22015199900203,"2,2015199900203E+016","2,2015199900203E+017",100,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,3,13,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,Si,3,Si,1,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015199900203,"2,2015199900203E+016","2,2015199900203E+017",101,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,3,14,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,1,1,0,22015199900203,"2,2015199900203E+016","2,2015199900203E+017",102,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,4,1,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015199900204,"2,2015199900204E+016","2,2015199900204E+017",103,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,4,2,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,Si,#NULL !,#NULL !,No,#NULL !,Si,3,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,6,3,3,22015199900204,"2,2015199900204E+016","2,2015199900204E+017",104,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,2,4,5,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015199900204,"2,2015199900204E+016","2,2015199900204E+017",105,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,1,51,999,3,1,1,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,No cocina,Compran agua purificada,No,Si,No,No,No,#NULL !,1,No,#NULL !,No,#NULL !,Arrendada,No,No,#NULL !,2,2,0,22015199900301,"2,2015199900301E+016","2,2015199900301E+017",106,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,1,51,999,3,1,2,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,20,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,11,7,4,22015199900301,"2,2015199900301E+016","2,2015199900301E+017",107,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,1,51,999,3,1,3,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y la está pagando,No,No,#NULL !,6,3,3,22015199900301,"2,2015199900301E+016","2,2015199900301E+017",108,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,1,51,999,3,1,5,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Arrendada,No,No,#NULL !,3,1,2,22015199900301,"2,2015199900301E+016","2,2015199900301E+017",109,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,1,51,999,3,1,6,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Compran agua purificada,No,Si,No,No,No,#NULL !,2,Si,1,No,#NULL !,Arrendada,No,No,#NULL !,4,1,3,22015199900301,"2,2015199900301E+016","2,2015199900301E+017",110,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,1,51,999,3,1,7,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015199900301,"2,2015199900301E+016","2,2015199900301E+017",111,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,1,51,999,3,2,1,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,Si,No,16,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015199900302,"2,2015199900302E+016","2,2015199900302E+017",112,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,1,51,999,3,2,2,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,20,#NULL !,No,#NULL !,Si,2,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015199900302,"2,2015199900302E+016","2,2015199900302E+017",113,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,1,51,999,3,2,3,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,Si,No,No,20,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,5,2,3,22015199900302,"2,2015199900302E+016","2,2015199900302E+017",114,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,1,51,999,3,2,4,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Compran agua purificada,No,Si,No,No,No,20,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015199900302,"2,2015199900302E+016","2,2015199900302E+017",115,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,1,51,999,3,2,5,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,16,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015199900302,"2,2015199900302E+016","2,2015199900302E+017",116,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,1,51,999,3,2,6,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,32,#NULL !,No,#NULL !,No,#NULL !,Propia y la está pagando,No,No,#NULL !,5,2,3,22015199900302,"2,2015199900302E+016","2,2015199900302E+017",117,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,1,51,999,3,2,7,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),Compran agua purificada,No,Si,No,No,Si,90,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015199900302,"2,2015199900302E+016","2,2015199900302E+017",118,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,1,51,999,3,2,11,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,No cocina,La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,1,No,#NULL !,No,#NULL !,Arrendada,No,No,#NULL !,3,3,0,22015199900302,"2,2015199900302E+016","2,2015199900302E+017",119,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,1,51,999,3,2,13,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,13,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,10,6,4,22015199900302,"2,2015199900302E+016","2,2015199900302E+017",120,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,1,51,999,3,2,14,1,Area rural,Hogar 1,4 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,34,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,8,4,4,22015199900302,"2,2015199900302E+016","2,2015199900302E+017",121,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,1,51,999,3,2,16,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,12,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,5,3,2,22015199900302,"2,2015199900302E+016","2,2015199900302E+017",122,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,1,51,999,3,2,17,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,18,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,4,1,3,22015199900302,"2,2015199900302E+016","2,2015199900302E+017",123,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,1,51,999,3,2,19,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,1,No,#NULL !,No,#NULL !,Arrendada,No,No,#NULL !,3,1,2,22015199900302,"2,2015199900302E+016","2,2015199900302E+017",124,ORELLANA,ORELLANA,DAYUMA,220151999003
